Id,SalePrice
1834,139392.30266301616
1835,136854.78234929804
1836,127310.35152967971
1837,90100.47787096575
1838,138445.46297809982
1839,104451.46146830502
1840,144672.83354732365
1841,139393.7864798173
1842,84159.45813665877
1843,147223.6643565689
1844,135056.14020764327
1845,160836.32470584539
1846,155785.00749004158
1847,168561.37242741737
1848,43044.77371148604
1849,126378.67379937445
1850,128441.90985750407
1851,163305.00131206628
1852,129491.94540871124
1853,135274.1884028407
1854,171068.4165333191
1855,159493.02100610227
1856,226214.83185539974
1857,162288.10747806597
1858,130883.90554002287
1859,120853.11557520987
1860,145548.2949049883
1861,118668.92563999875
1862,288257.36747089244
1863,259227.13049594694
1864,259227.13049594694
1865,346663.00081354065
1866,332354.4151967755
1867,220201.20557290287
1868,312335.5299955803
1869,207478.6331954426
1870,228312.72452492223
1871,245527.36321419448
1872,172461.15932371555
1873,233986.2254432683
1874,146496.21422682193
1875,198690.6746609873
1876,194011.37405217913
1877,219287.28986534284
1878,201169.8171530261
1879,138267.0633828583
1880,130532.39514351597
1881,249597.8454026962
1882,258207.22462283968
1883,190111.58715588096
1884,220845.0005999065
1885,252416.91310782835
1886,291451.8743769153
1887,212710.9956479251
1888,289126.8304910146
1889,168561.37242741737
1890,128072.37282802303
1891,137145.06767586604
1892,114864.15270780984
1893,143278.83591521042
1894,138317.1735601017
1895,157343.9005828891
1896,132113.35651806943
1897,113782.62390816494
1898,128548.24839752627
1899,140894.70639325134
1900,147692.44476402647
1901,163026.60619111828
1902,140763.6892222966
1903,203420.73753871841
1904,132480.23756725923
1905,184797.18494643853
1906,169199.01392042026
1907,212157.9338042508
1908,110248.4089359229
1909,133676.46810446377
1910,125579.99257293997
1911,192230.5491100967
1912,288975.92632370454
1913,151275.46742781647
1914,66626.72324659156
1915,308767.3032709035
1916,66772.79444953728
1917,256733.38492843282
1918,145756.04747008166
1919,164826.71014297727
1920,157026.83649141015
1921,437802.70259612374
1922,315185.67974614014
1923,224168.92892455624
1924,214719.74666441826
1925,220845.0005999065
1926,405158.9315786131
1927,140763.6892222966
1928,168561.37242741737
1929,132815.440685198
1930,137090.5776376525
1931,136761.5609202603
1932,145620.02957763188
1933,180347.76639451348
1934,178897.61836461417
1935,169662.79950641698
1936,190852.68228692556
1937,180167.71539882905
1938,177852.71565967074
1939,236813.26338021015
1940,194594.82069828062
1941,168561.37242741737
1942,190852.68228692556
1943,195975.46985581008
1944,301751.89877692657
1945,321419.001810753
1946,172490.12449775013
1947,199280.2037957835
1948,192711.93538676304
1949,250931.7036992207
1950,187107.76154121218
1951,284093.6270696798
1952,239165.45766289206
1953,175227.93068053582
1954,192230.5491100967
1955,130878.50224661519
1956,319961.26332897274
1957,161871.09907148944
1958,300256.41561692214
1959,143888.66740402285
1960,123016.49428819491
1961,119870.36533856792
1962,98247.93214178455
1963,113701.21007508395
1964,112390.03870956457
1965,140107.5613399513
1966,155870.25208374974
1967,288740.9356856257
1968,439107.19850586925
1969,339953.909711782
1970,427622.4943038987
1971,443768.9713598411
1972,337073.706627481
1973,271483.71759909554
1974,311922.8601457029
1975,601683.6085361489
1976,268966.32906090136
1977,367664.25987399096
1978,332491.41209265916
1979,310134.1287484294
1980,194011.37405217913
1981,347458.98163853283
1982,218201.50693319272
1983,197424.8964073127
1984,172461.15932371555
1985,210897.42557192352
1986,213448.27920242577
1987,172461.15932371555
1988,172461.15932371555
1989,194100.18704782403
1990,219287.28986534284
1991,215589.9447236793
1992,227279.37728822633
1993,168723.27050934074
1994,246757.3456749174
1995,187107.76154121218
1996,272117.2053710107
1997,308854.2455208708
1998,309709.6444295991
1999,269928.0533653575
2000,290983.949339646
2001,265401.2920135779
2002,235157.6122992522
2003,258633.12277957317
2004,280716.98516087024
2005,225466.30095491777
2006,220845.0005999065
2007,241992.4955998339
2008,210897.42557192352
2009,186765.7516965574
2010,208933.32976829258
2011,131757.6727348353
2012,170940.06425121333
2013,184163.63418282976
2014,185185.1866384854
2015,205697.80825336018
2016,184936.52993737403
2017,216091.77286913953
2018,121387.0001215609
2019,134165.21806983155
2020,114039.2483050229
2021,113100.64510626908
2022,192711.93538676304
2023,141869.5003312154
2024,263781.2747795296
2025,331375.81160295306
2026,172703.05875250194
2027,151882.01426635313
2028,160126.7750167529
2029,165615.57790683993
2030,276048.0691117401
2031,249535.20857783433
2032,274196.482555411
2033,273357.11524304736
2034,168561.37242741737
2035,220845.0005999065
2036,207152.50482621015
2037,204827.61019409914
2038,299293.2391915645
2039,218755.83164501324
2040,378243.33785958565
2041,268329.4701416519
2042,204042.3462417039
2043,168561.37242741737
2044,173966.45051725817
2045,217100.0798541931
2046,142082.6053780059
2047,149918.324805029
2048,133264.19682390644
2049,147692.44476402647
2050,182966.07521612762
2051,101867.61223494491
2052,116736.77650486752
2053,148337.80119157356
2054,107843.68477439434
2055,167204.78820836445
2056,140141.53768563372
2057,127094.81334004557
2058,230218.44155149403
2059,140266.54665062574
2060,172461.15932371555
2061,182966.07521612762
2062,127638.71114493714
2063,123016.49428819491
2064,133187.79458348744
2065,125572.91563512183
2066,176518.9265408182
2067,129171.21158852152
2068,154405.604588958
2069,91668.79794493031
2070,104435.63341932365
2071,103357.84020923731
2072,132963.646349984
2073,143753.6925251234
2074,194416.64618365202
2075,153848.61019609676
2076,123870.3257983331
2077,151160.15380639757
2078,128930.65982287184
2079,131585.98281845183
2080,119870.36533856792
2081,130389.75228124742
2082,133007.61126687683
2083,135054.13163599593
2084,110943.68581130642
2085,125783.6419745262
2086,114550.34972539305
2087,119452.05164729225
2088,103238.34866273553
2089,92117.44699249414
2090,132558.84998150737
2091,118192.81218459492
2092,130439.14941668579
2093,138331.4895555796
2094,127963.10993827123
2095,149945.61697240832
2096,84159.45813665877
2097,97879.41011802813
2098,138691.274035902
2099,61786.86813314653
2100,92542.21373069225
2101,126322.20929268235
2102,135054.13163599593
2103,103403.12303443636
2104,130659.36630847795
2105,126482.91170833883
2106,66227.4614717866
2107,205565.58688814924
2108,124871.33569695827
2109,121244.63093765057
2110,137472.59581504427
2111,173652.0046262389
2112,140107.5613399513
2113,124143.88556721133
2114,125841.59615397078
2115,155705.5969892136
2116,114423.09669059918
2117,142875.9148750376
2118,120222.83637437278
2119,108439.6635852218
2120,123945.17066069637
2121,81070.33653556778
2122,108439.6635852218
2123,90100.47787096575
2124,163301.27106626262
2125,138965.78538174
2126,155812.2996574209
2127,158060.7038298711
2128,134707.97040472055
2129,96605.71829676114
2130,138286.47766742538
2131,150280.98736067198
2132,112390.03870956457
2133,129696.74939229435
2134,119585.05542578716
2135,104146.53870561397
2136,85371.21294328345
2137,116086.45294225516
2138,133047.59994687515
2139,153443.81382762015
2140,145756.04747008166
2141,144242.36604609972
2142,127638.71114493714
2143,147525.80980392892
2144,126322.20929268235
2145,136356.76455178368
2146,156376.2457703364
2147,153787.79449265017
2148,124704.39114450928
2149,142471.6371430936
2150,216643.79619862908
2151,127009.7665429571
2152,180475.42601318855
2153,172461.15932371555
2154,114928.89650328486
2155,152209.09991766064
2156,263781.2747795296
2157,239802.3589840526
2158,233986.2254432683
2159,219287.28986534284
2160,172461.15932371555
2161,241358.02321779061
2162,411709.8403923419
2163,407382.8929513083
2164,238807.49161927146
2165,190852.68228692556
2166,142875.9148750376
2167,213612.63037710075
2168,201169.8171530261
2169,198226.3902415024
2170,232458.60950785008
2171,146160.84383855827
2172,135789.85182798706
2173,163072.56953733033
2174,235257.59914647214
2175,299740.11803321494
2176,300471.20018077746
2177,247497.32242459292
2178,225994.13802038482
2179,139641.69351530436
2180,191833.78353072552
2181,190747.8395831321
2182,213663.86407531484
2183,190266.45330646576
2184,131505.26230657144
2185,133462.8113623161
2186,147364.35363236844
2187,155380.21112156496
2188,159493.02100610227
2189,292350.08267864684
2190,84159.45813665877
2191,84159.45813665877
2192,95558.83297456788
2193,118165.14080979985
2194,103178.78360046429
2195,124704.39114450928
2196,101037.67413720302
2197,127312.84167469875
2198,163305.00131206628
2199,168561.37242741737
2200,136365.0184295855
2201,147692.44476402647
2202,207152.50482621015
2203,145485.36033446415
2204,182706.36636174936
2205,107660.0420076339
2206,144242.36604609972
2207,209404.8626500765
2208,241805.95280766822
2209,202273.5695054799
2210,123892.09571662558
2211,118182.46848225355
2212,121818.20776231131
2213,106013.05777512054
2214,147732.0756750741
2215,104146.53870561397
2216,155205.75281888424
2217,70187.75677612511
2218,92045.74369797761
2219,79912.04198184745
2220,81459.13994852269
2221,327407.87606505695
2222,251160.64344050144
2223,290643.10488865804
2224,215221.57480987848
2225,128215.63012961297
2226,186606.15325804753
2227,208933.32976829258
2228,284381.48669914284
2229,256622.8301208921
2230,153787.79449265017
2231,212346.85212342616
2232,190852.68228692556
2233,189358.6819269045
2234,245981.11012421592
2235,231861.10209660901
2236,259165.70238573017
2237,358671.8801872003
2238,190111.58715588096
2239,141284.52324622567
2240,160424.50303163633
2241,154405.604588958
2242,129089.35697901365
2243,136479.26094314858
2244,103553.23308734711
2245,110099.0484321756
2246,153963.92381751566
2247,122793.18937566291
2248,127401.46012269927
2249,128441.90985750407
2250,131760.08157171673
2251,134301.32123978515
2252,173966.45051725817
2253,153787.79449265017
2254,172377.24021573365
2255,189331.58721442334
2256,190852.68228692556
2257,195975.46985581008
2258,166250.79583264372
2259,168561.37242741737
2260,153844.014572636
2261,186366.66641016759
2262,201292.79217471494
2263,348769.63102975977
2264,531041.6997465593
2265,179134.40354885175
2266,299555.35241514654
2267,399641.2726051106
2268,308186.2258722943
2269,155812.2996574209
2270,201309.89403189637
2271,229185.22337347345
2272,242958.56633586806
2273,161029.46957517823
2274,172461.15932371555
2275,168561.37242741737
2276,187107.76154121218
2277,187107.76154121218
2278,138286.47766742538
2279,136172.2005128105
2280,126724.79772237992
2281,173502.18497763787
2282,193454.79980065319
2283,113701.21007508395
2284,116468.35776141523
2285,155821.8918930073
2286,124704.39114450928
2287,341719.3623657434
2288,277253.64693809446
2289,296957.8847591504
2290,492492.973716638
2291,327638.2668729871
2292,485317.85222286795
2293,523128.99446636875
2294,394869.7026399425
2295,582913.7571588262
2296,290267.94110756076
2297,366057.4910956928
2298,336068.7411329189
2299,344292.89257527085
2300,313842.8040710667
2301,288139.68507276365
2302,249030.94210886676
2303,234620.6978253116
2304,241992.4955998339
2305,185920.19042707866
2306,175623.4904222686
2307,186414.5545685221
2308,220845.0005999065
2309,295522.489799548
2310,196554.69834805166
2311,208933.32976829258
2312,176951.46513671963
2313,168561.37242741737
2314,175777.48449518526
2315,172461.15932371555
2316,180418.71343711638
2317,176277.02711203182
2318,173562.58640271515
2319,172461.15932371555
2320,180418.71343711638
2321,230267.61658551893
2322,172461.15932371555
2323,184163.63418282976
2324,172461.15932371555
2325,208386.84640997014
2326,169128.06687781736
2327,217100.0798541931
2328,227913.8496702696
2329,181440.26589277203
2330,172461.15932371555
2331,341319.8255894263
2332,339306.27558848826
2333,290919.13779714465
2334,251371.9883052639
2335,262792.8719406485
2336,307333.4629109645
2337,195979.01918386348
2338,282746.67217992287
2339,215542.36911962947
2340,460294.580438938
2341,202267.26422544938
2342,234620.6978253116
2343,217888.16760642405
2344,223305.09986377487
2345,235892.07152851543
2346,210776.082783213
2347,196613.49156590676
2348,240436.8313660959
2349,176206.08006942892
2350,296567.27421422605
2351,257993.17875800142
2352,242614.06548671552
2353,243640.06392781876
2354,125960.43334292456
2355,136204.31285041742
2356,151275.46742781647
2357,194011.37405217913
2358,214127.6770655086
2359,131760.08157171673
2360,121544.64799343309
2361,134081.26447294038
2362,286930.98118498654
2363,143278.83591521042
2364,163305.00131206628
2365,219287.28986534284
2366,192711.93538676304
2367,210951.1600919595
2368,212346.85212342616
2369,196983.77684086366
2370,164946.68942374174
2371,165615.57790683993
2372,182966.07521612762
2373,263998.4850392821
2374,314186.4530584072
2375,234620.6978253116
2376,293852.28068576124
2377,338660.7197020785
2378,144019.00267195073
2379,204121.6904436917
2380,145620.02957763188
2381,166341.21848189988
2382,210897.42557192352
2383,198226.3902415024
2384,246770.80746575436
2385,161368.60401812143
2386,140763.6892222966
2387,131134.68925897818
2388,97725.55601705638
2389,126824.09170933098
2390,147577.13114260757
2391,138049.92248776637
2392,118182.46848225355
2393,166250.79583264372
2394,136592.91533141013
2395,209942.8531069059
2396,153443.81382762015
2397,207172.85644902987
2398,129491.94540871124
2399,72483.89992689523
2400,71816.79998948485
2401,123491.07977604381
2402,139993.90695168974
2403,138920.3195880128
2404,153787.79449265017
2405,159493.02100610227
2406,155163.48666598147
2407,131585.98281845183
2408,139021.0397886342
2409,136598.53852543858
2410,170150.5827289419
2411,123016.49428819491
2412,166250.79583264372
2413,129100.25182896899
2414,141495.3446202793
2415,138200.04594479123
2416,132480.23756725923
2417,140489.91002477473
2418,136598.31062414707
2419,133293.4121027162
2420,129089.35697901365
2421,145625.0762255012
2422,124634.312436368
2423,130844.4143014282
2424,154064.0731856393
2425,207888.04589572354
2426,131556.76753964208
2427,137189.61546109637
2428,185189.90088933878
2429,122111.44151636442
2430,131991.5640462829
2431,110496.1352084262
2432,141109.73821495034
2433,147538.46565897344
2434,134649.33526751932
2435,160926.9232466791
2436,103987.64232029607
2437,97910.4990704499
2438,126383.4399535964
2439,109750.83495074118
2440,121818.20776231131
2441,105491.54242086629
2442,97400.30465640328
2443,125134.13886433758
2444,130479.36341733873
2445,91673.6130857533
2446,135788.69375720475
2447,208643.6236581788
2448,147036.31688168118
2449,107660.0420076339
2450,146167.79555861253
2451,128283.26061209805
2452,216032.1609876934
2453,98345.27038318169
2454,136992.46083085623
2455,125932.0775727102
2456,157514.51034427274
2457,130843.7660987095
2458,131255.94437981793
2459,108439.6635852218
2460,132558.84998150737
2461,109347.93886394828
2462,137561.24896679004
2463,121818.20776231131
2464,173966.45051725817
2465,140871.56560803702
2466,124862.72358635302
2467,143212.35915314857
2468,84757.86110518272
2469,85400.38293956358
2470,194492.76032884547
2471,211243.9212120859
2472,163304.70145309548
2473,123016.49428819491
2474,78564.54869201577
2475,212320.8073673818
2476,119121.07168100738
2477,130043.72162253964
2478,163305.00131206628
2479,118310.60960596192
2480,149918.324805029
2481,137826.55911361738
2482,130136.28552687283
2483,122557.92493867641
2484,127312.84167469875
2485,135150.70449885767
2486,157785.58135433143
2487,213087.66321428688
2488,161369.21777653025
2489,159493.02100610227
2490,158990.5259527343
2491,97767.76735385062
2492,176277.02711203182
2493,150909.14710329758
2494,164845.33736349447
2495,103516.82183040325
2496,241528.93842126874
2497,161368.60401812143
2498,114668.96518023363
2499,101822.4329469273
2500,141421.31937856798
2501,140435.59809063855
2502,158415.51174995463
2503,107660.0420076339
2504,174109.90549717302
2505,225994.13802038482
2506,254784.3235902241
2507,296567.27421422605
2508,254149.85120818083
2509,215589.9447236793
2510,227050.02060948825
2511,179041.77452567953
2512,213448.27920242577
2513,233986.2254432683
2514,274597.6129528781
2515,144696.9985475635
2516,166717.00498583954
2517,144294.50678604978
2518,158095.58408481523
2519,230218.44155149403
2520,219287.28986534284
2521,190266.45330646576
2522,226406.8784396751
2523,130691.1687440492
2524,147036.31688168118
2525,147577.13114260757
2526,135054.13163599593
2527,126001.94830857945
2528,130086.97723355949
2529,132643.5060997282
2530,127188.401391253
2531,246757.3456749174
2532,234620.6978253116
2533,207978.75730327496
2534,238530.98528084878
2535,288148.49018411833
2536,237549.47030884438
2537,228639.13314524436
2538,187107.76154121218
2539,190852.68228692556
2540,172461.15932371555
2541,187107.76154121218
2542,165615.57790683993
2543,126422.14013223766
2544,128270.05171642575
2545,133676.46810446377
2546,135160.53401457914
2547,136356.76455178368
2548,145817.63645209794
2549,161160.70062513897
2550,548114.3759668702
2551,140381.86027204467
2552,134515.10500810726
2553,85727.77821062332
2554,109375.36573734187
2555,123892.09571662558
2556,114668.96518023363
2557,115426.32291116905
2558,142987.89382907425
2559,131333.4041654931
2560,141098.38363821988
2561,140763.6892222966
2562,140381.86027204467
2563,137892.51424360753
2564,192179.37196970565
2565,130161.82209592269
2566,158190.37772280804
2567,123016.49428819491
2568,207152.50482621015
2569,209442.72899907356
2570,117656.19774454267
2571,181444.9801436254
2572,177217.56347166232
2573,224146.06577849534
2574,288203.62342479994
2575,127355.85924276967
2576,136141.87264529738
2577,98964.4072997422
2578,85400.38293956358
2579,77506.17960342928
2580,134301.32123978515
2581,125923.14690779732
2582,124266.1574915649
2583,256498.39429035396
2584,167204.78820836445
2585,182092.5746737988
2586,221132.16156362058
2587,194945.75391527393
2588,152027.52652357085
2589,144620.23892977415
2590,214534.06213457588
2591,232458.60950785008
2592,214719.74666441826
2593,241401.2215819679
2594,172030.05322331333
2595,208572.5309398125
2596,335435.7113281744
2597,193454.79980065319
2598,297547.3293992051
2599,257990.41419195913
2600,160153.86624988343
2601,142831.10368719618
2602,89941.49624979982
2603,95399.85135340194
2604,91509.81632376437
2605,84159.45813665877
2606,147249.0400109495
2607,179129.68929799838
2608,212007.1748380376
2609,163237.49984145275
2610,113701.21007508395
2611,156327.6988765764
2612,158963.23378535497
2613,136117.3799671653
2614,129491.94540871124
2615,158990.5259527343
2616,151275.46742781647
2617,203236.960339858
2618,227705.38177708312
2619,214858.36001605287
2620,183207.974644914
2621,176518.9265408182
2622,187107.76154121218
2623,242346.9550735401
2624,289375.6654665821
2625,302751.1554214711
2626,160926.9232466791
2627,177217.56347166232
2628,464423.77918645553
2629,450843.9955663726
2630,315185.67974614014
2631,480453.6477317678
2632,401594.23723600805
2633,291062.869403813
2634,417576.99331231293
2635,153096.5511003424
2636,192230.5491100967
2637,182906.4190070463
2638,261886.75196218136
2639,196456.85613247642
2640,151805.58507226987
2641,93231.76554443568
2642,194011.37405217913
2643,105212.54741563137
2644,122875.0487094823
2645,112390.03870956457
2646,96968.1714273665
2647,112390.03870956457
2648,142082.6053780059
2649,149000.0063430053
2650,146644.2388555583
2651,140618.76008701112
2652,433334.05429041095
2653,243084.04168371565
2654,251857.9800458086
2655,348728.2773300834
2656,317375.39752508246
2657,372797.0124994353
2658,302206.3784880729
2659,294412.3396507834
2660,366849.26957891864
2661,374048.1474185151
2662,367664.25987399096
2663,288975.92632370454
2664,290866.759151438
2665,330168.1111882067
2666,291735.237561432
2667,169515.3648031381
2668,182966.07521612762
2669,173562.58640271515
2670,289815.2936360682
2671,187107.76154121218
2672,184163.63418282976
2673,193331.9761890963
2674,203420.73753871841
2675,168561.37242741737
2676,189358.6819269045
2677,208253.93190520976
2678,260035.1654058523
2679,263297.22471885587
2680,277018.65630001563
2681,445677.86387922324
2682,313842.8040710667
2683,485983.6930529754
2684,299768.2845054293
2685,306830.5865789251
2686,246417.09627245727
2687,299700.1577833038
2688,219287.28986534284
2689,201714.4908012239
2690,482185.1803237149
2691,181120.66214905775
2692,128437.64489779584
2693,207152.50482621015
2694,127993.0470356209
2695,202784.41000605896
2696,187107.76154121218
2697,180418.71343711638
2698,206422.7506063392
2699,176206.08006942892
2700,158472.24423543978
2701,160059.27354613936
2702,109367.47129189827
2703,134203.91735756278
2704,145215.23320915527
2705,117612.3779332982
2706,121622.69155099665
2707,128950.19225082181
2708,137090.24713022084
2709,113860.19169624988
2710,136172.2005128105
2711,324393.65874756675
2712,346641.75159790023
2713,168561.37242741737
2714,157748.6969513657
2715,170940.06425121333
2716,153787.79449265017
2717,190747.8395831321
2718,226716.66000085996
2719,164463.76372842168
2720,170940.06425121333
2721,133453.10473031478
2722,151275.46742781647
2723,145504.71595621295
2724,129089.35697901365
2725,136370.0911346784
2726,142875.9148750376
2727,170943.3379751568
2728,167204.78820836445
2729,151477.21789787652
2730,142875.9148750376
2731,128412.69457869431
2732,128997.50184617269
2733,155812.2996574209
2734,155812.2996574209
